Column 1,category,rating,label,text_
11300,Electronics_Products,5,0,first i compliment squar jellyfish staff respons rapid respons my unit n't expect batteri insid they compens inconveni profession friendli deal onc power unit oper exactli promis read provid document the bluetooth signal reach foot adequ purpos variou lanyard ring like key ring work well remot onc i settl lanyard memor keypad arrang use i oper keep eye attent focus specif task selfi le blurri i 'm tri push button display hand the/a volum button altern shutter button
11301,Electronics_Products,2,0,i want use tv basic use bluetooth headphon tv onc connect bluetooth devic hear background hum sound i 'm sure devic bluetooth headphon i use headphon regularli the hum sound i suppos ignor sound start play n't hear but delay sound i think 's half second mayb 300m pretti bad bad enough ca n't realli watch tv like consid qualiti sound delay background hum worth price i n't tri product i n't know standard problem bluetooth tx
11302,Electronics_Products,1,1,die month i use extern hdd comput i problem the drive solid well-mad i would definit recommend it great addit computer.i purchas devic sister use remot control soni a-3d she soni a-3d soni tv a-3d soni d3200 i would highli recommend devic i satisfi purchas pro -good rang remot -good
11303,Electronics_Products,5,1,if abl set volum singl volum would great speaker if use subwoof may abl get better sound if use sub might want use two-way switch instead if use sub may want use singl output overal i happi product i pair soni dslr speaker i purchas price i plea purchas i highli recommend good i use coupl time
11304,Electronics_Products,3,1,decent price port usb hub good rang connect strong signal i replac solid state drive work caus surg ethernet port i bought i also year old dell laptop low power draw work great i abl pull closet clean clean rag easi clean the laptop nice micro usb port nice charger i use coupl time
11305,Electronics_Products,5,1,on nikon d5300 len hood hood len hood i notic front edg len hood bit softer hood len hood thi hood len hood design allow better light better sharp the hood len hood also design provid better grip len i also notic len hood abl hold len case i hold thi due len hood enough space len hood i abl remov hood len hood place case
11306,Electronics_Products,5,0,how cheap 3/4 market price i bought even though i n't intend initi due low price pick correct xmp jdec bio run 1600mhz cl11 brought window experi index 7.3 7.7 memori x 2gb machin temporarili motherboard agre team cl9 set i alreadi work fantast gigabyt ga-b85m-ds3h-a nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /gigabyte-lga-1150-intel-b85-hdmi-sata-6gb-s-usb-3-0-micro-atx-intel-micro-atx-ddr3-1600-motherboards-ga-b85m-ds3h-a/dp/b00vx1ggwq/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' gigabyt lga intel b85 hdmi sata 6gb/ usb 3.0 micro atx intel micro atx ddr3 motherboard ga-b85m-ds3h-a /a nbsp pair i3 nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /intel-core-i3-processor-3-7-2-bx80646i34170/dp/b00vhkz6i8/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' intel core i3 processor 3.7 bx80646i34170 /a i may buy work i it director deal name brand set like beat
11307,Electronics_Products,2,0,thi purchas girlfriend new 13.3 macbook air when design i doubt test fit tester mass produc for issu bottom piec when fulli clip top part hit screen lid lift open screen damag make mark lid my second issu littl kick foot i found use one loo carri move macbook air make annoy click nois on good note good strong case light weight keep thin macbook air look thin until fix issu i n't recommend product due annoy flaw
11308,Electronics_Products,4,0,i got lenovo x200t displayport dock station now i use dual monitor dock may possibl comput x200t allow use vga displayport concurr duplic extend display it short connect display easili connect dvi-d cabl i alreadi flatscreen monitor i would given five star n't expens seem overpr simpl other even i say appl owner might use pay extra pc user i surpris high price it trick though worth get dual monitor work
11309,Electronics_Products,2,0,i guess 're ... okay for price mayb 're bad what drive crazi `` disconnect '' button when turn automat connect last pair devic so i want connect kid 's devic phone turn connect phone previous i ca n't make disconnect i go phone turn bluetooth allow connect anywher el i 'd love wrong chang review seem ca n't made disconnect a audio sound like low end headphon better earbud noth note the ear area touch small 're adult might feel squishi
11310,Electronics_Products,5,1,origin review april thi unit work great price good i samsung galaxi tab seem work great the sound great i use samsung galaxi tab sound great i old soni bravia problem i love fact i use volum control control volum i set volum right sound qualiti good i use unit samsung galaxi tab i sure well hold samsung galaxi tab the sound qualiti
11311,Electronics_Products,2,1,i also belkin one sound good these nice mellow bass the trebl also good i 'm plea purchas it 's littl thin 's big i love port top thumb drive they littl bulki i like i like fact usb cord i 'm worri get tangl the includ usb cabl work great transfer music video you also spare usb cabl store varieti program
11312,Electronics_Products,5,1,i hurri bought case protect macbook air i readi return case the case light easi take it easi carri backpack i would recommend case.great money i portabl player i use extern hard drive i could use i travel i sure i abl use drive music game hard drive hold music game i use play comput i would recommend anyon
11313,Electronics_Products,3,1,these two usb flash drive amaz combo i keep thumb edg comput comput run smoothli the flash drive great store pictur video it even work flash drive use full size flash drive i love fact i transfer pictur usb flash drive without leav comput i highli recommend anyon need extern hard drive pc.i bought friend like i bought second one happi i ca n't say enough
11314,Electronics_Products,3,0,it advertis mostli it 's buggi side sometim mous get `` lost '' neither machin work input i unplug cabl plug back a laptop right desk 's problem tuck away could issu turn comput extend monitor realli neat help i need third screen work normal either kvm switch input would solv except gsync monitor one input kvm limit frame rate break gsync 's solut i 've use differ km switch problemat seamless solut i 've found yet
11315,Electronics_Products,3,0,i love radio it good brand but issu first seem use lot juic i seem put batteri everi often that much pain but i discov station program radio way blank all program anoth station pre-set in word way clear pre-set i tri tri avail i thrill radio i seen gone back simpli littl soni radio cost that bad boy rug easi use last forev one batteri the sangean take two
11316,Electronics_Products,1,0,"within month purchas toshiba regza 1,500 televis set unus about 1/3 screen cover multicolor vertic line the author repair center want 2,000 total fix tv set requir 1,800 part toshiba custom servic tell i luck product warranti they particularli nice help understand interest learn obviou design defect allegedli high-end product it within toshiba 's discret servic warranti product profound failur within short period time i never buy anoth toshiba product share neg experi broad audienc possibl"
11317,Electronics_Products,3,0,i bought two septemb purchas separ day well one father samsung galaxi s2 die 10-15 day ago one samsung galaxi s3 die today 2/20/2013 it seem short life span month i lucki enough get bad one these insert phone never handl poorli never remov phone never expo anyth die i give three star work fine work i ticket open sandisk i past day window amazon i 'll see respond send replac i might updat review
11318,Electronics_Products,4,1,i impress find profession qualiti product i purchas coupl if look solid reliabl product good buy.i month work great i use coupl week stop work i samsung galaxi s4 galaxi s3 still work fine the sound qualiti littl better bad i n't know i 'm audiophil i 'm sure 's good enough audiophil purpos i 'm big
11319,Electronics_Products,5,1,i 'm extrem audiophil i 'm audiophil want listen music headphon i friend said tv `` good '' earbud issu i skeptic i still wait first one come i figur would good idea start look soni speaker thi one seem pretti good i like speaker small nice yet rich sound i 'm sure soni give away i glad i bought i would bought
11320,Electronics_Products,4,1,what i like tv great sound 's clear crisp great pictur qualiti pictur qualiti good pictur qualiti bit blurri the pictur good i ca n't tell differ 4k 4k pictur qualiti good the pictur great 's littl bit sharper 4k still good the pictur qualiti good 's good pictur qualiti good pictur qualiti good pictur qualiti good pictur qualiti good pictur qualiti good pictur qualiti good pictur qualiti
11321,Electronics_Products,3,0,noth special good inexpens headphon comfort ear head these phone fit top ear use foam cover the fit tight yet fall head easili of cours i exercis phone mayb someon el comment abil stay head workout a nice conveni ear phone cup rotat flat would like compact hang around neck use for money le 12.00 adequ walk dog eat much loss not bad replac ear-bud prefer descent set portabl headphon on notic lot ear-bud actual reduc exterior nois better cup
11322,Electronics_Products,5,0,i love ball design camera thi one impress high resolut pictur typic menu featur found expens camera bright ir led the imag nice good sensit low light even led great nois reduct contrast i model mount outsid direct weather far n't troubl yet i chang len standard 3.6mm 6mm type applic i would definit recommend model anyon buy camera advisori with camera alway doubl check focu adjust instal best pictur also model toggler control pigtail menu access need protect moistur humid
11323,Electronics_Products,1,0,are peopl realli dum enough pay cabl cost le buck make evid peopl think pay money get better qualiti not true hdmi 1.4 cabl decent price i often catch special get le buck thi outrag insult offer call hype cabl complet wrong a alreadi belabor cabl either go work n't hdmi there 's noth `` ultim '' cabl plea do not wast your money if kind money burn i 'll happi take money give ten good hdmi 1.4 cabl pocket rest do n't be a fool and believ the hype
11324,Electronics_Products,4,1,thi sturdi sturdi lightweight comfort case it strong durabl the thing i wish instruct booklet i would definit recommend it great addit collection.i purchas devic sister use remot control soni a-100 i 've devic year i love the sound qualiti decent remot pretti respons it work well i 've issu intermitt shut 's work i n't year i 've
11325,Electronics_Products,4,1,great sound `` comput speaker '' i love subwoof i larg one i friend said sound `` good '' worth it good enough i impress the sound great i portabl player portabl speaker great sound i ca n't get enough bass trebl it 's good i second one i probabl order third i polk sub speaker similar polk sub
11326,Electronics_Products,1,1,thi is the worst product for my soni soni t3 pro great product i use t3 4k tv '' 1080p monitor the pictur clear crisp the sound great i portabl player tablet the control easi navig i problem button tablet great price i use t3 4k tv '' 1080p monitor i use t3 4k tv
11327,Electronics_Products,4,0,the factori `` calibr '' differ dramat i got two display differ color even adjust still differ mayb backlight one nice thin bezel 100mm vesa mount got mine month apart do n't overpay no ghost con wiggl hit two i got differ height .5mm i put fold paper rais one one ship without screw attach base i use one i lay around instead the led flash night veri brightli monitor i cover led two layer duct tape thi inconspicu done properli help light stand littl big notic
11328,Electronics_Products,5,0,need long cabl hook charg station wife kindl bed these trick nice construct solid feel connector best thing suppl flimsi mani cabl tendenc revert coil statu long period packag make run behind furnitur royal pain these go put stay lie flat tri curl reach bed most cabl good better both end plug solidli without undu forc feel `` slop '' i 've mani tend slide back kindl end thing without warn these
11329,Electronics_Products,5,0,we bought work conjunct nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /seismic-audio-sa-plate2-dual-xlr-female-stainless-steel-wall-plates/dp/b00fw2etye/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' seismic audio sa-plate2 dual xlr femal stainless steel wall plate /a we pro u work upgrad expand church sound system we need microphon reloc wall plate xlr mic input the last thing u want get floor confin place solder microphon wire back tradit solder-typ xlr connector like see back nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /seismic-audio-sa-plate12-single-xlr-female-connector-stainless-steel-wall-plates/dp/b00fw2ewlo/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' seismic audio sa-plate12 singl xlr femal connector stainless steel wall plate /a so bought face plate remov connector replac adapt take modular rout readi made microphon cabl
11330,Electronics_Products,3,1,all product amaz qualiti product i keep review order share opinion the plastic part sturdi cover sturdi the complaint i case thin n't protect tablet perfectli it 's shame case thin cover i 've problem it.work describ i 'm plea it.thi great product price it work expected.i 've own month use long time they work great i ca n't say enough sound qualiti
11331,Electronics_Products,1,1,befor order antenna i notic notic differ sound qualiti antenna local one i replac antenna new one work now.i issu camera reliabl hold camera well i would recommend camera anyon want great camera.i receiv item discount amazon i receiv product time describ i use product yet i updat i find i updat i find way i abl download firmwar via amazon app
11332,Electronics_Products,3,1,you get lot set great deal price the two i one i got trs-80 trs-80a the trs-80a compact lot featur the trs-80a compact lot featur i bought trs-80a wife love the trs-80a compact set lot featur the two i one i got trs-80a trs-80
11333,Electronics_Products,1,0,i comcast 75mb servic i old zoom 5341j 8x4 run die i put back even older zoom 4x4 modem i look replac i tri arri sb6141 8x4 work well die so i decid tri someth el like idea 16x4 model howev i replac zoom would achiev mb/ download i tri multipl power reset even though bond download channel i would peak mb/ i put old zoom 4x4 back went back 82mb/ there configur paramet i expect least perform possibl better old zoom
11334,Electronics_Products,5,0,i 've use gel case past tablet phone i want tri style flap/stand magnet lock reason price made worth tri i 've pleasantli surpris use if i need anoth angl i use thing like pillow sandwich flip back cover ipad cover stay well i carri like book no flop around we shall see goe long term price well worth onli downsid i 've found two horizont line form glass remov cover 's close ca n't notic issu use ipad want mention minor drawback otherwis great valu item
11335,Electronics_Products,4,0,veri nice micro case could use improv primarili hard drive cage overal case easi work part unscrew remov top motherboard tray wire tricki modular power suppli shorter sata cabl pay lot room cpu heatsink choic larg fan blow front cool well even low rpm 's the two main complaint i case orient hard drive cage rotat lack sound deaden materi side panel otherwis great case compact hold reward effort
11336,Electronics_Products,5,1,i like littl speaker volum control i also like 's power pair speaker i use trs-80 's work well far i would recommend product i purchas devic sister use remot control soni a-100 i excit get it work perfectli seem excel product i buy i bought friend like i put bag backpack still work fine i would recommend anyon
11337,Electronics_Products,4,1,thi odd beasti 's inch longer peopl one i replac coupl plastic plastic strip case 's littl smaller case 's heavi the thing i 'd chang case littl thin side 's matter time i tell i updat i buy anoth case i use one case i 'm glad i found i use coupl year
11338,Electronics_Products,4,1,i two issu i keep review order share experi the headphon fit snugli sound clear the ear cup well pad ear piec comfort i like snug fit volum control i also notic volum turn on/off well i recommend headphon anyon consid purchas headphon volum control the volum control small volum control i sure i posit suffici purpos i would recommend anyon consid purchas
11339,Electronics_Products,5,0,i purchas new ink-jet printer well known comput store ... i wonder might ... hehe but get back review ... a know lot usb devic n't come usb cabl the thing appli i purchas new printer the clerk sold printer suggest i purchas usb cabl along printer ... ask price 29.95 foot long cabl i told `` no '' then purchas cabl amazon 10.95 includ ship the thing got deal ship cost i paid usb cabl oh well i bought sushi buck i save
11340,Electronics_Products,5,0,i item wishlist borrow brother 's first gener itouch went overnight i guess discontinu i saw slip textur case toy r'u order i happi i purchas i receiv magnet snap keep shut access dock port headphon jack antenna i think volum control 2g realli sure pocket keep small microfib cloth i mention beauti genuin leather my complaint n't realli complaint belt clip n't detach come ... for a leather ipod case i would definit recommend other great valu great price i never regret purchas
11341,Electronics_Products,5,0,i love thing i mythtv backend server i run photo kiosk comput celeron dual core 2gb i pick ebay next noth that actual work well becam unstabl i got one 4gb memori sandisk ssd it 's silent it 's fast it work great for want run linux headless grub by default grub run termin without anyth plug pick resolut lower video card display stop boot if configur grub run consol rather termin fix hope save someon spend hour i figur
11342,Electronics_Products,5,1,we littl hesit order case lot thinner one i replac case new one nice surpris the case bit thicker origin one thick the case also bit thicker origin one thick origin case it well made come backlit keyboard get use i highli recommend look case thicker origin one.thi great product
11343,Electronics_Products,3,1,thi model app preinstal not includ packag built-in wifi connect phone connect internet thi nice featur i highli recommend it.i use dual-cor gpu htpc i recent version latest version linux faster stabl i instal latest driver motherboard work great the thing i wish usb cabl thi littl confus good idea i use gtx gtx
11344,Electronics_Products,5,1,highli recommmend thi low profil len good imag qualiti the downsid 's small pro -highli recommend -the imag qualiti excel -i think 's good len -it 's good len -veri good imag qualiti -i 've len year 's still good con -no fast focu -it take lot time get focu ring focu correctli -you ca n't realli use macro len
11345,Electronics_Products,5,0,befor instal hard drive i use western digit 1tb one tera byte drive it took minut boot now ssd samsung second i also modifi optic drive blue-ray record applic load great storag devic i buy blue-ray player softwar player blu-ray video christma gift be retir engin fun play appl so i max memori blu-ray recorder/play roxio softwar faster ssd market well noth el i with multipl o 's use vmware window base game blaze fast cad softwar autocad comput faster normal
11346,Electronics_Products,5,0,i would rate star tower n't arriv front grill rust section it 's right bottom right-hand corner i 'm sure fan light pain obviou it 's `` grill '' part vendor could replac piec i would gladli revisit rate photo attach it 's wors person flash camera wash bit updat vendor replac front panel cost without hesit amend review star i 've product year 's great i even bought second one usb 3.0 front input both fantast i highli recommend buy
11347,Electronics_Products,5,0,i instal msata lenovo ideapad y580 instal easi thank crucial includ screw drive machin recogn drive immedi after littl work i abl instal ubuntu drive dual-boot linux window 8.1 boot linux super fast even compar regular linux boot time for anyon el look dual-boot trick key use recent version ubuntu older version n't play well window uefi boot loader make sure disabl secur boot option bio also turn fast startup window want abl access window partit linux otherwis window hibern instead complet shut
11348,Electronics_Products,4,1,pro bought last year ipod work great screen bright color case light attract 's easi put 's thin case 's also strong case low profil case comfort 's pretti sleek con screen pretti small case thin case small zipper case realli difficult put screen difficult
11349,Electronics_Products,5,1,i bought case wife love she also love fact case adjust i use trs-80 comfort it good valu price.i bought replac broken one i bought tv i want replac sinc tv work tv i tri replac put new one box get work i go buy anoth one tv i tv old one one work i get anoth one fix
11350,Electronics_Products,5,1,the eagletec kg010 excel choic price it inexpens built-in wifi great the thing i wish could use remot control i use canon rebel t3i time i found conveni option i singl problem i recommend anyon look inexpens remot control it 's easi use i would highli recommend it.i bought wife use ipad mini work perfectli she love she n't lot space
11351,Electronics_Products,2,0,it almost hurt write two star review speaker it 's beauti craft sound great howev auto-off function deal breaker go back i batteri power bluetooth speaker n't `` featur '' polk decid includ ac power speaker make sen further i power speaker n't automat connect last known devic i go back imac everi time tell connect speaker also i n't abl keep airplay connect work minut i suppos could due number factor i ca n't put squar polk one primari reason i select particular model
11352,Electronics_Products,5,0,i love littl gadget use hand time cold season sad see longer avail the instruct pretti clear i ca n't get awesom easi simpli place devic cup water grow alway huge r2d2-style contrapt post hallway winter month given hous made sen alway pain refil thi simpl conveni nightstand side tabl power cord long plu onc 's plug hit power button nice steadi mist come i love denev product ... alway seem fun stuff
11353,Electronics_Products,5,0,i 've own cover year half i person think 's held pretti well a coupl corner front start separ im sure 's grab open put ipad purs everi day i 3rd gen ipad fit perfectli wake/sleep function work perfectli i 'm actual go order new case came see could find one brand i like much i 'm partli buy new one corner peel apart although n't affect protect well work the reason i 'm look new one i 'm look new design would definit recommend cover
11354,Electronics_Products,4,1,in past year new hardwar come best money the rang amaz the subwoof impress subwoof amaz the sound amaz the subwoof amaz the rang amaz the subwoof amaz the rang amaz the subwoof amaz the subwoof amaz the subwoof amaz the rang amaz the subwoof amaz the rang amaz the subwoof amaz the rang amaz the subwoof amaz
11355,Electronics_Products,5,1,the acm made smart laptop case ipad air nice piec equip it small portabl easi carri around the earbud comfort charg port conveni i use charg ipad air i love fact i use ipad charger i i use ipad charg ipad i like ipad case come charger charg ipad i love built-in camera optic cabl the case nice featur the includ batteri ipad air
11356,Electronics_Products,3,1,i bought i saw ad internet say new comput two i bought friend the first one keyboard mous one keyboard mous thi one still use last week i want wast money product i alreadi comput i went one i hard time find keyboard macbook pro keyboard small rubber feel make littl harder get use the keyboard fit nice palm i love
11357,Electronics_Products,5,0,pick amazon total impress tomtom 's bottom line gp have own go sell i chanc play the screen twice bright 1/3 weight the batteri last half 300 long use cigerett lighter that problem the speaker surprisingli loud louder garmin nuvi magellan among other the window mount built cheapli n't need lot strength one light the featur light unit text speech bluetooth etc need terrif gp the touchscreen respons compar magellan you ca n't beat deal
11358,Electronics_Products,5,0,i technolog challeng need son 's help everyth electron relat i bought switch idea i could make work i would ask son help i tv two hdmi port need connect dvd roku well cabl modem guess by follow advic review i work setup i still n't understand 5v charger input suppos `` select '' button n't select also i n't need use remot control i alreadi hand remot n't want juggl anoth it seem take forev get switcher consid price util thing i happi buyer
11359,Electronics_Products,4,0,i 'm fairli particular select within budget i listen music can everyday headphon sound better older get i 've year there break period hour they replac pair sennheis they differ senn great headphon well brighter sound the one caveat difficult drive headphon amp take care nice i listen type music headphon time tend jazz vocal akg 's n't disappoint also larg head i care they fit bare happi listen
11360,Electronics_Products,4,1,the wife i took local store arriv time she impress she lot fun product price reason she issu camera although littl heavi carri around we small kid low light we also use cell phone seem work great we buy anoth we happi purchase.i 've own month problem they exactli i want they sound good easi use
11361,Electronics_Products,5,1,i bought replac origin garmin i need new garmin i want garmin i could use mobil devic i plea purchas it good valu easili replaceable.th devic work android devic i return it.i samsung galaxi s4 one best speaker i use the bass great sound qualiti better anyth i use the volum control work well i problem the sound still good sound qualiti great it full size speaker
11362,Electronics_Products,5,1,love backpack it fit tauru tauru defiant tauru defiant fine defiant fine tauru defiant fine the defiant waterproof 's even water resist if waterproof backpack backpack i 'm happi backpack i bought new laptop i extrem happi it 's easi use easi use the thing i wish i could add design keyboard nice it realli difficult find keyboard small size market
11363,Electronics_Products,3,0,i want second `` reader '' ipad fit bill i test usb sd microsd slot ipad io 5.0.x work expect import pictur the `` card reader ipad '' big it larger usb sd card reader combin offici appl connect kit i microsd-to-sd adapt alreadi thi 5-in-1 larger three piec togeth the 5-in-1 definit made appl 's qualiti standard it also cost appl price the one advantag 5-in-1 one piec conveni travel my conclus worth i paid part travel bag i continu use origin appl connect kit home
11364,Electronics_Products,5,0,main reason i purchas `` flesh-out '' new comput case my newli built pc amazon purchas part two usb 3.0 port back motherboard addit port header front panel port my case came equip two front-panel usb 2.0 port usb 3.0 port sinc i n't need floppi drive 3.5 '' outer drive bay i purchas hub it addit benefit `` fast charg '' option fourth port i test samsung galaxi s5 phone 's usb 3.0 cabl confirm fast-charg mode pc charg phone fast samsung s5 charger half time usb 2.0 port ma le charger
11365,Electronics_Products,5,0,i 've use batteri d50 d80 d200 i bought en-el3 's nikon bodi provid conserv batteri power read if nikon user 'll probabl realiz nikon gear nikon digit camera bodi memori card space batteri power meter `` glass half empti '' approach i shoot d80 i thought i defect en-el3 shot batteri meter state i batteri power left i end shoot well shot meter flicker the behaviour happen d50 d200 bottom line nikon 's digit camera bodi inaccur batteri level meter the en-el3 ton juic charg i plea
11366,Electronics_Products,3,1,okay the good ultra thin compact lightweight the bad the batteri life poor if want get solid charg batteri life great the batteri life terribl it charg singl time thi batteri still good price the bottom line i would recommend batteri anyon want great batteri great price i highli recommend anyon want batteri last forev updat i 50gb version batteri i spare slot still work great i n't use daili i 'll take
11367,Electronics_Products,5,1,thi wireless desktop set built microphon usb power suppli varieti devic i replac year old tv new set 's still work well the sound good i use full rang sound i older sound bar sound bar littl bit bass trebl i recommend set work i recommend set anyone.work great ipad i wire mous use mous macbook pro i get mous move desk use
11368,Electronics_Products,4,1,i live nyc area i comfort the downsid 's small pro -highli adjust height -the adjust height great -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust -the adjust height adjust con -low resolut -poor qualiti sound -poor qualiti sound
11369,Electronics_Products,4,0,gete mine unit fell ring atach littl swing pressur unit caus half spread thu lete atach ring fall first time driveway find till i ran time i fix use super glue make sure two half longer spread work fine day i also suffer week latch extend dealabl issu keep finger button updat apr year later work like new seven year fact problem gotten small size cut anymor
11370,Electronics_Products,5,0,i 'm impress a state hd and driver need win mac lion good color good contrast even rather low light resolut way better x10 par older logitech product mine 3.5 mm microphon cabl attach usb noth come i mean nada i n't think say come audio the focu ring let go '' sharp enough pictur the led light roller switch cabl adjust bright ... it littl adjust bright sorta play no idea top button i suspect mayb softwar trigger snapshot for top star if 're travel order sever bust lose one instant backup
11371,Electronics_Products,1,0,i 've mine year today i replac blackout whi there way set time it run fast year it gain min everi month so compens i set alarm littl later everi year i get time had blackout blink 12:00 the intern batteri die i ca n't find manual i 'm look onlin tri reset thi clock biggest pain derrier i everi own i would rather back wind travel alarm wind everi day buy anoth one garbag alarm avoid auto set stuff find good old-fashion clock set if necessari buy vintag wind thing everi night
11372,Electronics_Products,5,1,i research earphon qualiti amaz these nice feel best sound qualiti the sound crystal clear i hear headphon the sound clear i use listen podcast listen music iphon loud clear it great bass iphon volum control it comfort wear great sound i highli recommend headphones.i 've own month problem they exactli i want they sound good easi use
11373,Electronics_Products,4,1,thi best monitor i ever use i keep one collection.i bought friend happi purchas the thing i wish littl bit better batteri life he also like i batteri hous i like way made i like fact backlight backlight bright i '' tv i '' tv '' screen the screen bright backlight bright i bit
11374,Electronics_Products,5,1,i need know would work phone i go local store find i figur i want take store i would i bit skeptic reason peopl would buy product i phone i use phone charger i ca n't get work phone i updat review i find updat i purchas product wife web develop she macbook air abl use web the reason i give star
11375,Electronics_Products,1,0,it appear arco skimp make cheaper model a major neg potenti capac realli lot le perceiv thi due inconceiv absenc ani expans via sdhc card flash card the greatli limit flexibl it alway import idea leav consider amount empti space lock intern flash unit perform sever degrad intern flash fill a get around besid perform issu sort issu much grater chanc databas o issu need larg work area avail not allow extern expans sdhc truli help situat i guess also forc archo custom have get propriatari archo unit drive expand skip unit howev do n't get ipod
11376,Electronics_Products,1,0,i recent bought product tri instal use instal cd lock 9th step call tech support told product bought day longer warranti lynksi base warranti product date date purchas 'm make warranti expir stapl shelf `` manilla mari '' told would believ one time give one time complimentari tech support session declin went exchang anoth model month remain one year warranti spent ye 'm joke hour `` rangoon randi '' `` phillipin phil '' etc three night find clueless set i still n't function router n't know answer lynksi definitli n't
11377,Electronics_Products,4,0,i bought haier tv replac 10-inch cobi inexplic die le year purchas the haier tv vast improv cobi model nice attract look actual take le room cobi although screen size ident the pictur qualiti impress littl tv although review mention audio qualiti horribl if intend watch tv often i would suggest invest nice inexpens pair comput speaker .... may necessari casual view news weather channel i would like usb port memori card slot view pic etc. i happi purchas nice full-funct remot
11378,Electronics_Products,4,1,when i get new pair headphon i tri decid fit need i bought two pair headphon one pair trs-80 one pair ath-s7 the ath-s7 good sound good bass respons i ca n't say enough good thing headphon i ca n't imagin use headphon purpos i ca n't imagin wear purpos i headphon i never use one pair work-in-progress i use long time i got pair
11379,Electronics_Products,1,1,these thing so cheapli made the reason i gave star i ca n't get connect the way get work go websit copi file comput otherwis easi find use.i bought gift wife birthday great deal she love problem i camera car easi set she use everyday school love she found realli easi set use we lot differ camera camera great job
11380,Electronics_Products,2,1,thi wonder product i love feel feel screen bright i 've use galaxi note pretti nice i would highli recommend product.i use dual-cor gpu htpc i recent version 3.1.4 driver instal i instal via app htpc work well the gpu use dual-cor 1.4 ghz processor slower previou dual-cor cpu i use laptop work great i use raspberri pi
11381,Electronics_Products,3,0,the camera amaz everi way except notic shake outsid edg shoot 4k mount tripod thi well known issu camera claim fix firmwar patch appli firmwar problem still remain even disabl steadi shot featur still happen someth el caus optic vibrat insid camera soni littl help far correct issu even claim could n't tell i sent video clearli illustr problem the truth issu n't bad 'notic honestli featur camera still make primari camera anyth i shoot barnacul nerdgasm youtub
11382,Electronics_Products,5,0,i iphon holder fantast it fit phone perfectli snug wobbl movement mayb i odd duck wear forearm face insid i like access phone provid without twist squirm get bicep i run skip song etc the size seem correct my forearm '' around fit snug constrict it seem well made good stitch nice comfort pad back the fabric wick moistur suppos cool feel when i travel run i slide room key it perfect far i concern exceed expect
11383,Electronics_Products,2,0,got christma last year had 6.5 bridg hook ran gaug batteri ground 12g speaker work well month around juli august start issu channel fail odd way ani amp ive past gone bad channel stay dead it develop whine one speaker channel would randomli cut turn minut back thi would cut one channel one day anoth differ day recheck wire good distort bad higher volum bass muffl for price sound expect time work work ok i expect last longer
11384,Electronics_Products,2,1,i bought i want basic case hold macbook air 2.5 '' extern hard drive i use tivo ii work great it conveni carri backpack i would recommend anyon look basic case hold macbook air 2.5 '' extern hard drives.i use protect kindl fire hdx scratch i like usb charg port i n't worri i also like color design case it 's nice look case it 's bit thick n't take lot room
11385,Electronics_Products,5,1,work fine mine n't optic drive work fine price.great product great price i use trs-80 work fine it work standard tp-link 4g.great price i portabl player i use laptop i probabl buy second one i happi product.i love camera i love color vibrant easi use i realli impress camera especi price i would recommend anyon want take pictur especi night
11386,Electronics_Products,5,1,and one better the qualiti good origin i wish extern hard drive littl larger the sound crystal clear i would definit recommend product anyon i updat review i receiv i pc singl hard drive room i issu i instal new hard drive work fine i updat review i receiv inform new hard drive i love headphon i love i 'm audiophil work great they comfort i thought would 're comfort
11387,Electronics_Products,5,0,i look someth protect kindl dx transit i decid i would rather take kindl read get kind case design hold kindl read i use kindl mostli home time i n't need case i go somewher i simpli take case use thi case ideal purpos it extrem light -- 3.5 ounc accord amazon product detail -- well pad it 's easi fit kindl take the case seem well-mad sturdi i would like even better handl strap enough drawback take away star in sum fine product exactli i want
11388,Electronics_Products,5,0,i 've speaker hook acoust research center channel subwoof complet 5.1 system these speaker nice clear sound in past i 've bose acoust research klipsch quintet iii 5.1 system energi take actual produc best sound qualiti for reason i 'd like replac speaker everi year sampl sound car it 's hard describ sound qualiti oppos heard experi but wrap take best speaker bookshelf system i 've of cours none could come close top-of-the-lin jbl tower speaker tower speaker cost even year ago
11389,Electronics_Products,5,0,just got delight use draw note applic i bought it feel like pen pencil write see tip that great advantag detail work write i n't know would work well brow select thing sinc make small blunt sound touch screen it annoy point thing slide write sketch i bought spare point case avail futur so far good i love anoth great design unwind bottom part top screw back tip fit insid top part safe danger
11390,Electronics_Products,5,1,thi great travel accessori the problem come small screwdriver.i bought friend happi purchas the thing i wish littl bit better batteri life the batteri life hour charg phone right day trip it charg phone long phone plug want charg phone trip charg hour there small fan back job turn want the fan good job keep
